Symbol,Date,Open,High,Low,Close,Percent Change,Volume,52High,52Low
HATHY,2026-03-23,980.0,980.0,952.0,970.0,-1.02,21547.0,1469.8,875.5
HBL,2026-03-23,235.0,237.0,228.6,232.0,-1.28,285064.0,261.0,184.0
HDHPC,2026-03-23,270.3,270.3,259.2,264.0,-2.33,1070651.0,274.0,162.0
HDL,2026-03-23,1220.0,1240.4,1210.0,1239.0,1.56,158313.0,1556.1,1103.0
HEI,2026-03-23,564.5,573.9,560.0,569.8,0.94,13637.0,654.0,458.0
HEIP,2026-03-23,333.0,337.9,324.6,331.1,-0.57,2155.0,414.7,293.1
HFIN,2026-03-23,176.4,197.6,176.4,197.6,12.02,250.0,197.6,101.7
HHL,2026-03-23,388.6,388.6,373.0,379.1,-2.44,112500.0,545.0,310.7
HIDCL,2026-03-23,300.0,301.2,293.1,296.6,-1.13,284958.0,340.0,245.0
HIDCLP,2026-03-23,225.0,225.0,218.7,221.0,-1.78,854117.0,239.0,167.0
HIMSTAR,2026-03-23,950.0,969.0,940.1,958.0,0.84,15172.0,1264.0,252.2
HLBSL,2026-03-23,989.5,998.0,970.0,987.0,-0.25,17932.0,1100.0,837.0
HLI,2026-03-23,412.0,412.9,398.0,404.9,-1.72,160317.0,464.0,354.8
HLICF,2026-03-23,9.35,9.91,9.35,9.91,5.99,5630.0,10.55,8.74
HPPL,2026-03-23,520.0,525.0,512.0,522.0,0.38,564569.0,711.0,411.1
HRL,2026-03-23,928.0,928.0,895.0,905.0,-2.48,157192.0,1139.9,762.1
HURJA,2026-03-23,299.0,300.3,291.0,294.9,-1.37,263231.0,312.1,204.6
ICFC,2026-03-23,691.0,695.0,681.1,689.9,-0.16,26720.0,730.9,555.0
ICFCD83,2026-03-23,1100.0,1100.0,1100.0,1100.0,0.0,190.0,1368.9,1100.0
ICFCD88,2026-03-23,1152.0,1155.0,1138.1,1155.0,0.26,125.0,1216.0,1044.1
IGI,2026-03-23,498.0,498.0,485.0,492.0,-1.2,55743.0,600.0,392.0
IHL,2026-03-23,534.0,534.0,523.5,524.0,-1.87,7369.0,718.0,490.0
ILBS,2026-03-23,1018.0,1090.0,1018.0,1080.0,6.09,25407.0,1311.0,795.2
ILI,2026-03-23,483.0,483.0,470.0,477.0,-1.24,57744.0,500.0,405.0
JBBL,2026-03-23,390.0,393.7,381.3,390.0,0.0,296498.0,413.0,295.0
JBLB,2026-03-23,1435.0,1439.9,1404.0,1410.1,-1.74,8305.0,1644.0,1270.7
JFL,2026-03-23,474.0,474.0,459.0,464.0,-2.11,24881.0,558.0,395.0
JHAPA,2026-03-23,1417.0,1442.0,1397.0,1439.0,1.55,15857.0,1749.0,293.4
JOSHI,2026-03-23,322.0,324.0,312.1,320.0,-0.62,107335.0,487.0,254.0
JSLBB,2026-03-23,1280.0,1303.0,1229.2,1252.0,-2.19,2300.0,1535.8,1059.0
KBL,2026-03-23,247.0,247.0,238.0,246.4,-0.24,2768109.0,247.0,175.5
KBLD89,2026-03-23,1269.9,1346.0,1269.9,1346.0,5.99,40.0,1346.0,1162.6
KBSH,2026-03-23,1725.0,1730.0,1700.1,1729.0,0.23,345.0,2579.0,1618.0
KDBY,2026-03-23,10.47,10.68,10.22,10.3,-1.62,206200.0,10.68,8.67
KDL,2026-03-23,920.0,933.3,910.0,912.0,-0.87,3905.0,1212.0,770.0
KEF,2026-03-23,9.71,10.0,9.71,10.0,2.99,47610.0,10.42,8.31
KKHC,2026-03-23,293.0,294.0,287.4,293.0,0.0,164316.0,475.9,208.0
KMCDB,2026-03-23,1021.9,1021.9,990.0,993.0,-2.83,7148.0,1223.0,893.0
KPCL,2026-03-23,545.0,549.7,535.0,542.0,-0.55,77788.0,711.0,491.0
KSBBL,2026-03-23,520.0,520.0,499.1,507.0,-2.5,101213.0,588.0,404.1
KSY,2026-03-23,9.72,9.93,9.72,9.75,0.31,2524.0,10.51,8.21
LBBL,2026-03-23,528.0,535.0,516.1,525.0,-0.57,158252.0,646.3,376.5
LBBLD89,2026-03-23,1320.0,1343.0,1320.0,1343.0,1.74,370.0,1346.0,1150.1
LEC,2026-03-23,261.0,271.0,256.1,268.0,2.68,666595.0,275.0,180.0
LICN,2026-03-23,895.0,904.9,882.2,885.0,-1.12,48704.0,1052.0,773.0
LLBS,2026-03-23,1065.0,1065.0,1020.0,1048.9,-1.51,3585.0,1300.5,865.0
LSL,2026-03-23,239.5,239.5,229.5,237.0,-1.04,384398.0,252.0,201.0
LUK,2026-03-23,10.0,10.1,9.9,10.0,0.0,3700.0,11.97,8.97
LVF2,2026-03-23,9.85,10.09,9.85,10.0,1.52,21501.0,11.45,8.76
MABEL,2026-03-23,740.0,755.8,737.0,753.0,1.76,19682.0,927.0,317.7
MAKAR,2026-03-23,545.0,555.6,538.0,538.0,-1.28,14400.0,802.0,515.0
MANDU,2026-03-23,844.0,860.0,835.2,860.0,1.9,9435.0,970.0,766.5
MATRI,2026-03-23,1020.0,1028.9,1010.0,1020.0,0.0,1623.0,1347.0,904.0
MBJC,2026-03-23,321.0,330.5,313.3,330.3,2.9,285076.0,371.0,270.0
MBL,2026-03-23,272.0,282.9,265.1,273.0,0.37,406144.0,282.9,205.0
MBLEF,2026-03-23,10.45,10.7,10.3,10.3,-1.44,250411.0,10.7,8.59
MCHL,2026-03-23,424.0,430.0,417.4,420.0,-0.94,13781.0,641.0,392.0
MDB,2026-03-23,663.4,669.0,655.0,659.0,-0.66,22114.0,729.7,530.5
MEHL,2026-03-23,472.0,519.0,466.1,519.0,9.96,41634.0,580.0,372.4
MEL,2026-03-23,305.0,305.0,299.0,304.0,-0.33,39974.0,350.0,255.0
MEN,2026-03-23,642.6,642.6,622.1,625.2,-2.71,54430.0,683.4,535.0
MERO,2026-03-23,810.9,860.0,785.0,860.0,6.06,57292.0,1000.0,668.0
MFIL,2026-03-23,851.9,900.0,838.0,879.0,3.18,183648.0,918.0,545.0
MFLD85,2026-03-23,1141.0,1141.0,1141.0,1141.0,0.0,25.0,1201.0,1051.8
